order_id,customer_id,product_id,jumlah,harga_satuan,status,waktu_beli,waktu_masuk
T00886,C005,P07,3,198750,bayar,2026-03-02 10:46:28,2026-03-02 10:58:26
T00887,C093,P11,1,648000,bayar,2026-03-02 10:42:56,2026-03-02 10:42:57
T00888,C063,P03,1,36100,BAYAR ,2026-03-02 12:48:57,2026-03-02 12:49:07
T00889,C014,P12,3,937500,kirim,2026-03-02 11:53:55,2026-03-02 12:04:04
T00890,C025,P01,1,32000,Bayar,2026-03-02 11:16:11,2026-03-02 11:29:17
T00891,C035,P02,1,58500,Batal,2026-03-02 09:27:33,2026-03-02 09:28:04
T00892,C095,P11,2,612000,BAYAR ,2026-03-02 14:50:11,2026-03-02 14:50:37
T00893,C088,P01,1,28800,Bayar,2026-03-02 09:08:52,2026-03-02 09:09:25
T00894,C055,P14,1,310000,BAYAR ,2026-03-02 12:22:14,2026-03-02 12:22:46
T00895,C061,P09,2,320000,BAYAR ,2026-03-02 14:22:48,2026-03-02 14:23:41
T00896,C025,P05,3,63750,bayar,2026-03-02 10:05:16,2026-03-02 10:05:42
T00897,C030,P02,1,66300,KIRIM,2026-03-02 11:27:43,2026-03-02 11:28:03
T00898,C045,P02,2,78000, Bayar,2026-03-02 10:46:10,2026-03-02 10:46:34
T00899,C061,P01,1,32000,Bayar,2026-03-02 08:28:28,2026-03-02 08:28:49
T00900,C088,P12,1,1250000,KIRIM,2026-03-02 11:02:33,2026-03-02 11:02:40
T00901,C027,P19,1,89000,kirim,2026-03-02 12:48:49,2026-03-02 12:49:05
T00902,C025,P04,2,21000,kirim,2026-03-02 08:22:24,2026-03-02 08:23:06
T00903,C093,P10,1,285000,BAYAR ,2026-03-02 14:36:08,2026-03-02 14:36:57
T00904,C016,P18,2,195000,KIRIM,2026-03-02 11:09:41,2026-03-02 11:18:20
T00905,C017,P17,1,165000,BAYAR ,2026-03-02 15:11:55,2026-03-02 15:12:34
T00906,C097,P18,1,165750,Bayar,2026-03-02 15:55:16,2026-03-02 15:55:21
T00907,C066,P01,1,30400,KIRIM,2026-03-02 09:27:22,2026-03-02 09:28:00
T00908,C031,P09,1,320000, Bayar,2026-03-02 13:01:32,2026-03-02 13:01:47
T00909,C015,P02,1,70200, Bayar,2026-03-02 13:50:50,2026-03-02 14:48:56
T00910,C038,P18,1,195000,batal,2026-03-02 10:24:12,2026-03-02 10:24:39
T00911,C100,P09,3,320000,Bayar,2026-03-02 09:36:31,2026-03-02 09:36:33
T00912,C035,P20,1,365500,BAYAR ,2026-03-02 13:00:51,2026-03-02 13:01:20
T00913,C024,P14,1,310000,BAYAR ,2026-03-02 11:21:19,2026-03-02 11:21:50
T00914,C023,P06,2,189000,bayar,2026-03-02 13:53:39,2026-03-02 13:53:59
T00915,C018,P15,2,245000, kirim ,2026-03-02 13:52:19,2026-03-02 14:09:01
T00916,C006,P04,1,21000,KIRIM,2026-03-02 15:31:24,2026-03-02 15:32:18
T00917,C095,P01,2,32000,BAYAR ,2026-03-02 15:12:45,2026-03-02 15:41:15
T00918,C032,P15,0,232750,bayar,2026-03-02 15:25:21,2026-03-02 15:25:43
T00919,C001,P10,2,285000,BAYAR ,2026-03-02 08:56:00,2026-03-02 08:56:54
T00920,C092,P10,2,285000,Bayar,2026-03-02 10:03:21,2026-03-02 10:16:01
T00921,C047,P04,3,21000,bayar,2026-03-02 10:33:54,2026-03-02 10:34:34
T00922,C086,P17,1,156750, Bayar,2026-03-02 11:02:52,2026-03-02 11:03:36
T00923,C092,P16,2,125000,kirim,2026-03-02 14:01:23,2026-03-02 14:01:40
T00924,C062,P05,2,75000, kirim ,2026-03-02 11:33:19,2026-03-02 11:34:10
T00925,C050,P05,1,56250,Bayar,2026-03-02 08:49:23,2026-03-02 08:49:32
T00926,C084,P20,3,365500,KIRIM,2026-03-02 15:13:21,2026-03-02 15:13:30
T00927,C075,P16,2,125000,bayar,2026-03-02 12:50:48,2026-03-02 12:51:03
T00927,C075,P16,2,125000,bayar,2026-03-02 12:50:48,2026-03-02 12:51:03
T00928,C008,P01,2,28800,batal,2026-03-02 11:17:55,2026-03-02 11:18:04
T00929,C096,P18,1,195000,Bayar,2026-03-02 11:49:57,2026-03-02 11:50:50
T00930,C010,P14,1,310000,kirim,2026-03-02 11:22:59,2026-03-02 11:23:06
T00931,C020,P08,2,411750, kirim ,2026-03-02 08:42:05,2026-03-02 08:42:59
T00932,C083,P10,1,270750,bayar,2026-03-02 12:16:47,2026-03-02 12:17:09
T00933,C051,P02,2,58500, Bayar,2026-03-02 13:29:57,2026-03-02 13:30:30
T00934,C067,P08,1,549000,batal,2026-03-02 11:51:22,2026-03-02 12:11:00
T00935,C010,P13,2,288750,Bayar,2026-03-02 09:40:19,2026-03-02 09:40:55
T00936,C025,P13,1,385000,kirim,2026-03-02 09:30:00,2026-03-02 09:30:24
T00937,C009,P11,1,720000, Bayar,2026-03-02 08:15:19,2026-03-02 08:15:30
T00938,C073,P02,3,58500,bayar,2026-03-02 10:11:15,2026-03-02 10:11:52
T00939,C051,P10,1,256500,Bayar,2026-03-02 08:04:37,2026-03-02 09:00:16
T00940,C065,P04,2,21000,bayar,2026-03-02 11:00:56,2026-03-02 11:01:44
T00941,C088,P19,1,89000,BAYAR ,2026-03-02 15:54:29,2026-03-02 16:00:26
T00942,C094,P05,1,67500,Bayar,2026-03-02 14:59:52,2026-03-02 15:00:25
T00943,C092,P12,2,1062500,BAYAR ,2026-03-02 13:40:29,2026-03-02 13:48:50
T00944,C002,P03,1,36100,bayar,2026-03-02 09:23:13,2026-03-02 09:23:45
T00945,C046,P06,1,189000,Bayar,2026-03-02 10:41:26,2026-03-02 10:41:44
T00946,C016,P09,3,240000,batal,2026-03-02 14:56:46,2026-03-02 15:08:51
T00947,C047,P14,1,279000, Bayar,2026-03-02 15:48:02,2026-03-02 15:48:46
T00948,C083,P15,1,245000,bayar,2026-03-02 10:23:32,2026-03-02 10:36:10
T00949,C050,P13,2,385000, Bayar,2026-03-02 09:26:24,2026-03-02 09:27:19
T00950,C051,P15,2,245000,Bayar,2026-03-02 08:59:35,2026-03-02 09:00:22
T00951,C036,P20,1,430000,Bayar,2026-03-02 12:25:34,2026-03-02 12:26:22
T00952,C047,P19,2,66750,BAYAR ,2026-03-02 08:17:06,2026-03-02 09:13:31
T00953,C009,P14,1,310000, Bayar,2026-03-02 10:27:22,2026-03-02 10:27:34
T00954,C007,P14,1,263500, Bayar,2026-03-02 12:46:35,2026-03-02 12:46:52
T00955,C089,P07,2,225250, Bayar,2026-03-02 11:10:45,2026-03-02 11:33:58
T00956,C093,P01,1,32000, Bayar,2026-03-02 13:06:19,2026-03-02 13:06:58
T00957,C064,P11,2,720000,Batal,2026-03-02 08:07:44,2026-03-02 08:08:14
T00958,C075,P15,1,245000,BAYAR ,2026-03-02 15:34:39,2026-03-02 15:46:28
T00959,C025,P06,3,189000, Bayar,2026-03-02 13:28:11,2026-03-02 13:28:34
T00959,C025,P06,3,189000, Bayar,2026-03-02 13:28:11,2026-03-02 13:28:34
T00960,C084,P10,3,242250,KIRIM,2026-03-02 12:34:12,2026-03-02 12:34:20
T00961,C023,P14,1,279000,BAYAR ,2026-03-02 12:45:43,2026-03-02 13:06:26
T00962,C056,P14,1,310000,kirim,2026-03-02 11:28:23,2026-03-02 11:29:06
T00963,C097,P01,1,32000,Bayar,2026-03-02 13:36:33,2026-03-02 13:53:19
T00964,C071,P10,1,285000,KIRIM,2026-03-02 15:45:08,2026-03-02 15:45:23
T00965,C095,P15,1,220500,kirim,2026-03-02 11:45:31,2026-03-02 11:57:31
T00966,,P09,1,272000,batal,2026-03-02 10:47:52,2026-03-02 10:48:43
T00967,C074,P17,3,165000,Bayar,2026-03-02 15:27:50,2026-03-02 15:28:11
T00968,C082,P02,1,78000,Bayar,2026-03-02 15:17:38,2026-03-02 15:39:57
T00969,C016,P14,1,263500, Bayar,2026-03-02 10:06:08,2026-03-02 10:07:00
T00970,C081,P11,2,720000,bayar,2026-03-02 09:51:16,2026-03-02 09:51:18
T00971,C059,P03,1,34200,kirim,2026-03-02 13:12:16,2026-03-02 13:13:04
T00972,C049,P10,2,285000,KIRIM,2026-03-02 09:45:51,2026-03-02 09:46:07
T00973,C059,P01,3,32000,bayar,2026-03-02 13:48:38,2026-03-02 14:48:13
T00974,C027,P06,1,141750,bayar,2026-03-02 08:50:40,2026-03-02 08:51:35
T00975,C082,P03,2,38000,batal,2026-03-02 09:54:50,2026-03-02 09:55:15
T00976,C044,P19,3,66750,bayar,2026-03-02 13:44:43,2026-03-02 13:44:46
T00977,C066,P04,2,21000, Bayar,2026-03-02 09:45:19,2026-03-02 09:45:54
T00978,C017,P11,1,540000,kirim,2026-03-02 09:15:40,2026-03-02 09:16:27
T00979,C056,P18,1,165750,kirim,2026-03-02 13:56:02,2026-03-02 13:56:50
T00980,C040,P09,1,320000, kirim ,2026-03-02 11:34:32,2026-03-02 11:35:23
T00981,C014,P14,1,263500,BAYAR ,2026-03-02 13:25:40,2026-03-02 13:26:33
T00982,C033,P03,1,36100,Batal,2026-03-02 12:05:26,2026-03-02 12:05:29
T00983,C028,P11,1,648000,BAYAR ,2026-03-02 11:54:30,2026-03-02 11:54:53
T00984,C073,P11,2,720000,bayar,2026-03-02 14:15:53,2026-03-02 14:16:15
T00985,C086,P17,1,140250, kirim ,2026-03-02 09:58:45,2026-03-02 09:59:03
T00986,C006,P11,3,612000,bayar,2026-03-02 09:48:12,2026-03-02 09:49:04
T00987,C003,P11,1,720000,Bayar,2026-03-02 13:22:51,2026-03-02 13:23:28
T00988,C083,P13,1,288750,bayar,2026-03-02 08:20:12,2026-03-02 08:30:12
T00989,C072,P10,2,213750,bayar,2026-03-02 10:30:00,2026-03-02 10:30:23
T00990,C080,P15,1,245000,kirim,2026-03-02 12:29:25,2026-03-02 12:29:33
T00991,C012,P11,1,648000,bayar,2026-03-02 15:50:25,2026-03-02 15:50:53
T00992,C010,P09,1,272000,Batal,2026-03-02 15:08:41,2026-03-02 15:08:45
T00993,C097,P19,1,75650, kirim ,2026-03-02 12:11:36,2026-03-02 12:11:57
T00994,C036,P17,1,123750,BAYAR ,2026-03-02 10:11:21,2026-03-02 10:12:04
T00995,C095,P03,2,38000,kirim,2026-03-02 11:12:47,2026-03-02 11:13:03
T00996,C063,P01,1,32000, Bayar,2026-03-02 14:06:10,2026-03-02 14:07:03
T00997,C017,P15,1,220500,Bayar,2026-03-02 13:57:52,2026-03-02 13:58:25
T00998,C055,P17,1,156750,bayar,2026-03-02 09:50:52,2026-03-02 09:51:05
T00999,C004,P04,1,15750, Bayar,2026-03-02 10:11:22,2026-03-02 10:11:52
T01000,C056,P03,1,38000,Bayar,2026-03-02 11:13:33,2026-03-02 11:13:43
T01001,C052,P13,1,365750,Bayar,2026-03-02 14:39:46,2026-03-02 14:44:04
T01002,C007,P02,2,74100,BAYAR ,2026-03-02 13:52:59,2026-03-02 13:53:07
T01003,C013,P08,1,521550,Bayar,2026-03-02 13:38:43,2026-03-02 13:39:09
T01004,C001,P12,1,937500, Bayar,2026-03-02 13:47:49,2026-03-02 13:48:28
T01005,C059,P06,1,189000,Bayar,2026-03-02 10:52:05,2026-03-02 10:52:16
T01005,C059,P06,1,189000,Bayar,2026-03-02 10:52:05,2026-03-02 10:52:16
T01006,,P09,1,240000, kirim ,2026-03-02 08:42:02,2026-03-02 08:42:51
T01007,C030,P02,1,78000,batal,2026-03-02 15:27:14,2026-03-02 15:27:58
T01008,C033,P11,1,684000,Batal,2026-03-02 12:07:11,2026-03-02 12:07:34
T01009,C077,P10,1,270750, kirim ,2026-03-02 14:27:50,2026-03-02 14:28:24
T01010,C046,P05,1,75000,Batal,2026-03-02 11:44:05,2026-03-02 11:56:20
T01011,C087,P07,1,198750, kirim ,2026-03-02 11:26:19,2026-03-02 11:26:37
T01012,C036,P12,1,1250000,Batal,2026-03-02 11:00:52,2026-03-02 11:01:19
T01013,C015,P15,3,183750,BAYAR ,2026-03-02 13:09:28,2026-03-02 13:37:59
T01014,C037,P10,1,270750,bayar,2026-03-02 13:40:40,2026-03-02 13:40:51
T01015,C046,P19,1,89000,bayar,2026-03-02 09:07:24,2026-03-02 09:07:44
T01016,C072,P10,1,285000,Batal,2026-03-02 15:08:51,2026-03-02 15:21:12
T01017,C061,P14,3,310000,Bayar,2026-03-02 13:19:36,2026-03-02 13:25:33
T01018,C073,P04,1,18900,BAYAR ,2026-03-02 10:22:40,2026-03-02 10:33:51
T01019,C039,P05,1,56250,BAYAR ,2026-03-02 11:47:21,2026-03-02 11:47:41
T01020,C065,P14,3,279000,KIRIM,2026-03-02 08:52:27,2026-03-02 08:52:56
T01021,C099,P14,1,310000, Bayar,2026-03-02 12:11:55,2026-03-02 12:12:31
T01022,C007,P12,2,1062500,kirim,2026-03-02 09:09:30,2026-03-02 09:10:07
T01022,C007,P12,2,1062500,kirim,2026-03-02 09:09:30,2026-03-02 09:10:07
T01023,C084,P17,1,165000, Bayar,2026-03-02 12:11:20,2026-03-02 12:11:26
T01024,C092,P02,1,78000,BAYAR ,2026-03-02 09:06:19,2026-03-02 09:07:03
T01025,C039,P05,1,75000,KIRIM,2026-03-02 10:02:05,2026-03-02 10:14:00
T01026,C032,P03,1,28500,bayar,2026-03-02 08:00:01,2026-03-02 08:00:09
T01027,C031,P02,2,74100,Batal,2026-03-02 09:06:31,2026-03-02 09:07:02
T01028,C096,P14,1,310000,BAYAR ,2026-03-02 09:19:52,2026-03-02 09:20:04
T01029,C050,P04,1,21000,Bayar,2026-03-02 13:21:32,2026-03-02 13:22:15
T01030,C075,P01,1,24000,bayar,2026-03-02 10:34:47,2026-03-02 10:35:24
T01031,C021,P05,1,75000, Bayar,2026-03-02 12:15:32,2026-03-02 12:24:21
T01032,C093,P17,1,123750,BAYAR ,2026-03-02 08:34:16,2026-03-02 08:34:26
T01033,C049,P10,3,285000, kirim ,2026-03-02 11:35:08,2026-03-02 11:36:02
T01034,C075,P17,1,140250,bayar,2026-03-02 10:21:34,2026-03-02 10:21:55
T01035,C087,P06,1,189000,BAYAR ,2026-03-02 10:06:32,2026-03-02 10:06:39
T01036,C033,P13,1,385000,Bayar,2026-03-02 14:52:46,2026-03-02 15:08:51
T01037,C018,P01,3,32000,BAYAR ,2026-03-02 09:35:03,2026-03-02 09:35:48
T01038,C068,P10,2,285000,bayar,2026-03-02 10:03:09,2026-03-02 10:03:20
T01039,C047,P04,2,21000,Batal,2026-03-02 09:51:09,2026-03-02 09:51:18
T01040,C061,P17,1,148500,BAYAR ,2026-03-02 12:30:58,2026-03-02 12:31:12
T01041,C067,P13,1,385000,Bayar,2026-03-02 15:57:18,2026-03-02 15:57:24
T01042,C033,P11,1,648000,batal,2026-03-02 08:12:18,2026-03-02 08:12:37
T01043,C079,P10,1,242250, kirim ,2026-03-02 08:40:50,2026-03-02 08:41:06
T01044,C005,P04,1,19950,kirim,2026-03-02 13:18:16,2026-03-02 13:18:33
T01045,C097,P05,1,75000,BAYAR ,2026-03-02 09:51:32,2026-03-02 09:52:19
T01046,C045,P19,3,75650, kirim ,2026-03-02 13:33:08,2026-03-02 13:33:57
T01047,C014,P18,1,195000, kirim ,2026-03-02 12:21:28,2026-03-02 12:41:05
T01048,C026,P08,1,466650, kirim ,2026-03-02 08:11:42,2026-03-02 08:27:08
T01048,C026,P08,1,466650, kirim ,2026-03-02 08:11:42,2026-03-02 08:27:08
T01049,C056,P16,2,125000,kirim,2026-03-02 08:28:28,2026-03-02 08:28:53
T01050,C031,P12,1,1250000,batal,2026-03-02 11:12:07,2026-03-02 11:12:35
T01051,C093,P18,1,195000,bayar,2026-03-02 13:10:13,2026-03-02 13:11:05
T01052,C032,P10,3,285000, kirim ,2026-03-02 08:23:52,2026-03-02 08:24:31
T01053,C091,P03,2,34200,BAYAR ,2026-03-02 08:41:42,2026-03-02 08:42:17
T01054,C035,P12,1,1250000,bayar,2026-03-02 15:06:05,2026-03-02 15:06:47
T01055,C067,P20,1,430000,batal,2026-03-02 12:25:32,2026-03-02 12:25:46
T01056,C098,P05,1,75000,bayar,2026-03-02 08:19:35,2026-03-02 08:46:30
T01057,C008,P09,1,272000,pending,2026-03-02 13:21:15,2026-03-02 13:22:08
T01058,C069,P02,1,74100,kirim,2026-03-02 10:02:34,2026-03-02 10:02:46
T01059,C034,P01,2,32000,batal,2026-03-02 13:32:27,2026-03-02 13:32:49
T01060,C097,P14,1,310000,Batal,2026-03-02 15:52:48,2026-03-02 15:53:35
T01061,C074,P10,2,270750,BAYAR ,2026-03-02 15:48:51,2026-03-02 16:37:06
T01062,C036,P08,1,549000, kirim ,2026-03-02 09:12:01,2026-03-02 09:17:48
T01063,C084,P02,2,78000,kirim,2026-03-02 13:36:10,2026-03-02 13:36:28
T01064,C002,P09,1,288000,Bayar,2026-03-02 15:42:53,2026-03-02 15:43:23
T01065,C079,P14,1,310000,Bayar,2026-03-02 08:31:59,2026-03-02 08:32:05
T01066,C023,P09,1,320000,BAYAR ,2026-03-02 10:21:44,2026-03-02 10:24:54
T01067,C092,P99,1,156750, Bayar,2026-03-02 15:49:59,2026-03-02 15:50:20
T01068,C057,P02,1,78000,BAYAR ,2026-03-02 13:27:59,2026-03-02 13:28:06
T01069,C042,P14,1,279000, Bayar,2026-03-02 08:38:59,2026-03-02 08:39:18
T01070,C021,P12,1,1187500,kirim,2026-03-02 12:17:03,2026-03-02 12:37:04
T01070,C021,P12,1,1187500,kirim,2026-03-02 12:17:03,2026-03-02 12:37:04
T01071,C095,P20,1,387000,kirim,2026-03-02 09:55:29,2026-03-02 09:56:02
T01072,C010,P05,3,75000,Bayar,2026-03-02 11:28:07,2026-03-02 11:28:49
T01073,C067,P17,1,156750,kirim,2026-03-02 15:15:55,2026-03-02 15:16:26
T01074,C030,P08,1,549000,batal,2026-03-02 10:59:30,2026-03-02 11:00:20
T01075,C047,P14,1,310000,Bayar,2026-03-02 11:17:38,2026-03-02 11:18:14
T01076,C086,P05,1,71250,KIRIM,2026-03-02 12:53:36,2026-03-02 12:54:03
T01077,C081,P14,2,310000,BAYAR ,2026-03-02 11:49:56,2026-03-02 11:50:06
T01077,C081,P14,2,310000,BAYAR ,2026-03-02 11:49:56,2026-03-02 11:50:06
T01078,C061,P04,2,21000,kirim,2026-03-02 11:48:37,2026-03-02 11:49:13
T01078,C061,P04,2,21000,kirim,2026-03-02 11:48:37,2026-03-02 11:49:13
T01079,C055,P06,1,160650,batal,2026-03-02 08:39:52,2026-03-02 08:40:26
T01080,C006,P11,1,648000,Batal,2026-03-02 13:23:01,2026-03-02 13:23:08
T01081,C024,P14,2,310000,BAYAR ,2026-03-02 10:37:59,2026-03-02 10:38:44
T01082,C023,P12,1,1187500,bayar,2026-03-02 14:08:02,2026-03-02 14:08:27
T01083,C055,P02,1,66300, Bayar,2026-03-02 13:08:05,2026-03-02 13:08:39
T01084,C067,P02,1,70200,bayar,2026-03-02 15:24:32,2026-03-02 15:52:00
T01085,C037,P10,3,270750,batal,2026-03-02 10:29:33,2026-03-02 10:29:48
T01086,C022,P05,0,75000,BAYAR ,2026-03-02 08:52:24,2026-03-02 08:53:18
T01087,C059,P10,1,285000,bayar,2026-03-02 13:11:55,2026-03-02 13:12:24
T01088,C015,P09,3,320000, kirim ,2026-03-02 08:47:26,2026-03-02 08:53:11
T01089,C095,P11,1,720000, Bayar,2026-03-02 09:25:35,2026-03-02 09:25:53
T01090,C072,P04,1,21000,bayar,2026-03-02 14:25:04,2026-03-02 14:25:25
T01091,C024,P08,2,521550,BAYAR ,2026-03-02 14:07:44,2026-03-02 14:08:15
T01092,C009,P99,1,165000,BAYAR ,2026-03-02 15:48:07,2026-03-02 15:48:21
T01093,C024,P19,2,89000, Bayar,2026-03-02 10:08:11,2026-03-02 10:08:42
T01094,C029,P13,1,365750,Bayar,2026-03-02 13:26:30,2026-03-02 13:27:01
T01095,C045,P14,1,310000,KIRIM,2026-03-02 09:03:15,2026-03-02 09:03:36
T01096,C065,P20,1,365500,bayar,2026-03-02 11:45:00,2026-03-02 11:45:02
T01097,C034,P11,2,684000,Bayar,2026-03-02 11:44:35,2026-03-02 11:45:04
T01098,C022,P02,1,78000, Bayar,2026-03-02 10:48:29,2026-03-02 10:48:44
T01099,C046,P01,2,32000, kirim ,2026-03-02 15:18:13,2026-03-02 15:19:03
T01100,C092,P18,1,195000, Bayar,2026-03-02 09:48:22,2026-03-02 10:46:58
T01101,C068,P08,1,466650,KIRIM,2026-03-02 08:07:26,2026-03-02 08:07:28
T01102,C035,P01,2,27200,Bayar,2026-03-02 10:05:36,2026-03-02 10:06:21
T01103,,P09,2,272000,bayar,2026-03-02 15:50:45,2026-03-02 15:50:50
T01104,C040,P19,2,75650,bayar,2026-03-02 15:12:52,2026-03-02 15:13:46
T01105,C038,P04,1,21000,Bayar,2026-03-02 10:24:19,2026-03-02 10:49:09
T01106,C094,P18,1,175500,batal,2026-03-02 12:36:40,2026-03-02 12:36:42
T01107,C073,P01,1,30400, Bayar,2026-03-02 11:37:00,2026-03-02 11:37:29
T01108,C063,P03,1,38000,kirim,2026-03-02 08:52:05,2026-03-02 08:52:19
T01109,C099,P17,1,140250, Bayar,2026-03-02 14:34:52,2026-03-02 14:35:41
T01110,C001,P02,1,78000,Bayar,2026-03-02 10:55:33,2026-03-02 10:56:12
T01111,C095,P08,3,549000,bayar,2026-03-02 10:55:45,2026-03-02 10:56:16
T01112,C022,P05,1,75000,kirim,2026-03-02 14:53:21,2026-03-02 14:53:55
T01113,C002,P17,1,140250, Bayar,2026-03-02 12:26:04,2026-03-02 12:26:40
T01114,C022,P09,1,320000, Bayar,2026-03-02 12:45:20,2026-03-02 12:45:44
T01115,C018,P15,1,183750,kirim,2026-03-02 09:55:01,2026-03-02 10:22:45
T01116,C025,P16,1,125000,Bayar,2026-03-02 08:36:37,2026-03-02 09:06:48
T01117,C029,P15,1,245000,kirim,2026-03-02 13:24:39,2026-03-02 13:25:02
T01118,C052,P14,3,310000,kirim,2026-03-02 13:19:11,2026-03-02 13:19:35
T01119,C067,P07,1,225250, Bayar,2026-03-02 10:32:54,2026-03-02 10:33:31
T01120,,P20,2,430000,kirim,2026-03-02 10:31:24,2026-03-02 10:58:58
T01121,C001,P03,1,38000,BAYAR ,2026-03-02 15:18:44,2026-03-02 15:18:54
T01122,C072,P16,1,106250,Bayar,2026-03-02 10:58:38,2026-03-02 10:59:27
T01123,C022,P11,3,684000, kirim ,2026-03-02 12:49:49,2026-03-02 12:50:28
T01124,C072,P99,2,220500,kirim,2026-03-02 12:27:39,2026-03-02 12:27:56
T01125,C025,P12,1,1250000,bayar,2026-03-02 14:37:51,2026-03-02 14:38:31
T01126,C048,P99,2,265000, Bayar,2026-03-02 08:03:03,2026-03-02 08:03:25
T01127,C081,P13,1,385000,Bayar,2026-03-02 08:23:59,2026-03-02 09:18:01
T01128,C014,P16,1,125000, kirim ,2026-03-02 09:34:54,2026-03-02 09:35:36
T01129,C016,P06,1,189000, Bayar,2026-03-02 15:55:38,2026-03-02 15:58:02
T01130,C087,P07,2,238500,BAYAR ,2026-03-02 13:57:46,2026-03-02 13:57:48
T01131,C086,P12,1,1250000,BAYAR ,2026-03-02 12:41:59,2026-03-02 12:42:42
T01132,C026,P09,1,272000,BAYAR ,2026-03-02 08:45:51,2026-03-02 08:45:54
T01133,C060,P01,1,32000,Bayar,2026-03-02 10:49:56,2026-03-02 10:50:19
T01134,C003,P06,2,189000,BAYAR ,2026-03-02 14:38:25,2026-03-02 14:38:46
T01135,C025,P08,2,549000,Batal,2026-03-02 10:48:05,2026-03-02 10:48:47
T01136,C025,P06,1,189000,BAYAR ,2026-03-02 10:32:21,2026-03-02 10:32:42
T01137,C045,P15,2,183750,pending,2026-03-02 10:24:28,2026-03-02 10:24:51
T01138,C088,P19,2,89000, Bayar,2026-03-02 09:55:02,2026-03-02 10:39:50
T01139,C060,P09,1,320000,BAYAR ,2026-03-02 08:49:33,2026-03-02 08:49:47
T01140,C005,P11,1,720000, Bayar,2026-03-02 11:23:18,2026-03-02 11:24:01
T01140,C005,P11,1,720000, Bayar,2026-03-02 11:23:18,2026-03-02 11:24:01
T01141,C024,P14,2,294500,batal,2026-03-02 12:19:41,2026-03-02 12:20:23
T01142,C089,P01,1,27200,Bayar,2026-03-02 11:59:45,2026-03-02 12:00:15
T01143,C006,P12,3,1250000,bayar,2026-03-02 13:28:11,2026-03-02 13:28:55
T01144,C039,P19,2,89000,BAYAR ,2026-03-02 11:38:51,2026-03-02 11:39:02
T01145,,P02,1,78000,Bayar,2026-03-02 08:49:22,2026-03-02 08:50:12
T01146,C027,P06,1,189000,BAYAR ,2026-03-02 10:44:32,2026-03-02 10:44:44
T01147,C071,P12,1,1250000,Bayar,2026-03-02 08:02:42,2026-03-02 08:03:05
T01148,C098,P08,3,466650, Bayar,2026-03-02 14:56:43,2026-03-02 15:04:19
T01149,C086,P14,2,310000,BAYAR ,2026-03-02 13:26:00,2026-03-02 13:26:05
T01150,C079,P08,1,466650,kirim,2026-03-02 11:21:35,2026-03-02 11:22:08
T01151,C050,P07,1,225250,BAYAR ,2026-03-02 08:24:09,2026-03-02 08:24:37
T01152,C051,P16,1,125000,Bayar,2026-03-02 08:19:01,2026-03-02 08:19:28
T01153,C021,P04,1,17850, kirim ,2026-03-02 13:58:11,2026-03-02 14:12:53
T01154,C095,P13,1,288750, Bayar,2026-03-02 11:50:43,2026-03-02 11:51:03
T01155,C069,P99,2,195000,batal,2026-03-02 11:19:15,2026-03-02 11:19:27
T01156,C037,P20,1,322500,Bayar,2026-03-02 14:37:22,2026-03-02 14:45:47
T01157,C004,P12,1,1250000, Bayar,2026-03-02 10:17:48,2026-03-02 10:18:32
T01157,C004,P12,1,1250000, Bayar,2026-03-02 10:17:48,2026-03-02 10:18:32
T01158,C094,P11,1,612000,BAYAR ,2026-03-02 10:42:34,2026-03-02 10:43:13
T01159,C036,P05,1,56250,BAYAR ,2026-03-02 14:36:55,2026-03-02 14:37:27
T01160,C005,P17,1,165000,Bayar,2026-03-02 13:10:47,2026-03-02 13:10:52
T01161,C024,P11,3,684000,bayar,2026-03-02 13:47:44,2026-03-02 13:48:12
T01162,C079,P04,1,21000,batal,2026-03-02 15:13:26,2026-03-02 15:13:43
T01163,C065,P14,1,263500,BAYAR ,2026-03-02 10:30:04,2026-03-02 10:30:54
T01164,C036,P14,1,279000,kirim,2026-03-02 09:53:07,2026-03-02 09:53:34
T01164,C036,P14,1,279000,kirim,2026-03-02 09:53:07,2026-03-02 09:53:34
T01165,C078,P11,2,612000, kirim ,2026-03-02 10:00:43,2026-03-02 10:01:02
T01166,C057,P16,1,93750,BAYAR ,2026-03-02 13:04:33,2026-03-02 13:04:55
T01167,C011,P13,1,346500,kirim,2026-03-02 10:19:38,2026-03-02 10:20:21
T01168,C060,P12,1,1250000, Bayar,2026-03-02 10:46:02,2026-03-02 10:46:23
T01169,C031,P01,1,32000,KIRIM,2026-03-02 14:50:21,2026-03-02 15:14:50
T01170,C023,P04,2,17850,Bayar,2026-03-02 11:36:07,2026-03-02 11:36:15
T01171,C086,P20,2,387000, kirim ,2026-03-02 10:32:18,2026-03-02 10:32:42
T01172,C058,P13,1,385000,KIRIM,2026-03-02 12:30:14,2026-03-02 12:30:33
T01173,C013,P11,1,612000,KIRIM,2026-03-02 14:56:39,2026-03-02 14:56:51
T01174,C011,P20,1,365500,bayar,2026-03-02 10:02:26,2026-03-02 10:03:06
T01175,C003,P19,2,75650,batal,2026-03-02 13:41:36,2026-03-02 13:41:42
T01176,C092,P12,3,1125000,BAYAR ,2026-03-02 14:34:53,2026-03-02 14:38:52
T01177,C057,P07,3,265000,KIRIM,2026-03-02 13:15:26,2026-03-02 13:15:42
